NAME, LAT, LON, RAW, HITS, SCORE
Table Mountain, 37.58570, -106.85381, 37.58570&deg;N / 106.85381&deg;W, 667 , 81.84
Table Mountain (Highland Mountains), 45.74213, -112.46198, 45.74213&deg;N / 112.46198&deg;W, 7828 , 81.84
Taftan, 28.60000, 61.60000, 28.60000&deg;N / 61.60000&deg;E, 9918 , 81.17
Table Mountain, 36.66052, -118.47375, 36.66052&deg;N / 118.47375&deg;W, 11001 , 74.92
Tabeguache Peak, 38.62560, -106.2505, 38.62560&deg;N / 106.2505&deg;W, 26110 , 92.25
Taipabuçú Peak, -25.23321, -48.82454, 25.23321&deg;S / 48.82454&deg;W, 2625 , 80.49
Vorderer Tajakopf, 47.36490, 10.94480, 47.36490&deg;N / 10.94480&deg;E, 6508 , 84.14
Hinterer Tajakopf, 47.35999, 10.94852, 47.35999&deg;N / 10.94852&deg;E, 2730 , 85.36
Tagchagpuri, 33.48590, 82.22500, 33.48590&deg;N / 82.22500&deg;E, 5824 , 86.85
Tai Mo Shan, 22.41158, 114.12452, 22.41158&deg;N / 114.12452&deg;E, 20713 , 83.69
Tali, 42.80892, 19.33361, 42.80892&deg;N / 19.33361&deg;E, 7230 , 82.48
Crête de la Taillante, 44.70320, 6.96822, 44.70320&deg;N / 6.96822&deg;E, 2757 , 88.61
Tangent Peak (UT), 41.48170, -113.1736, 41.48170&deg;N / 113.1736&deg;W, 5509 , 90.81
Tapie Peak, 41.03945, -122.81466, 41.03945&deg;N / 122.81466&deg;W, 4233 , 85.36
Talcott Mtn., 41.82500, -72.7986, 41.82500&deg;N / 72.7986&deg;W, 14052 , 81.07
Mount Tahepia, 45.54447, -112.97035, 45.54447&deg;N / 112.97035&deg;W, 6585 , 75.58
Taiya Peak, 59.68685, -135.18326, 59.68685&deg;N / 135.18326&deg;W, 1097 , 83.69
Talking Headwall (Elizabeth Furnace) 5.4-5.12a, -4.26194, -84.68637, 4.26194&deg;S / 84.68637&deg;W, 1108 , 74.01
Tanglewood Slabs, 34.31423, -116.87943, 34.31423&deg;N / 116.87943&deg;W, 3348 , 72.9
Volcán Tajumulco, 15.04370, -91.9033, 15.04370&deg;N / 91.9033&deg;W, 40573 , 89.15
Tamassee Knob, 34.87200, -83.075, 34.87200&deg;N / 83.075&deg;W, 6458 , 79.78
Tai Bai Shan, 33.95290, 107.76080, 33.95290&deg;N / 107.76080&deg;E, 7505 , 72.08
Takhte Khers, 36.04490, 51.91420, 36.04490&deg;N / 51.91420&deg;E, 4419 , 85.12
Tahtlum Peak, 46.86437, -121.47747, 46.86437&deg;N / 121.47747&deg;W, 3298 , 78.93
Tally Mountain (MT), 48.39421, -114.57697, 48.39421&deg;N / 114.57697&deg;W, 6681 , 85.36
Taghaube, 47.42000, 13.05000, 47.42000&deg;N / 13.05000&deg;E, 4641 , 85.77
Tanks Peak (CO), 40.42590, -108.766, 40.42590&deg;N / 108.766&deg;W, 3772 , 83.69
Tagewaldhorn / Corno di Tramin, 46.78043, 11.49702, 46.78043&deg;N / 11.49702&deg;E, 5758 , 83.1
Tanet, 48.07170, 7.04570, 48.07170&deg;N / 7.04570&deg;E, 6226 , 79.66
Talking Mountain, 38.83272, -120.06942, 38.83272&deg;N / 120.06942&deg;W, 2785 , 81.84
Taisenzan, 33.09499, 131.28207, 33.09499&deg;N / 131.28207&deg;E, 2517 , 80.49
Tamarack Peak (Peak 11778), 38.10110, -119.323, 38.10110&deg;N / 119.323&deg;W, 7483 , 83.68
Tagliaferro, 45.88520, 7.94861, 45.88520&deg;N / 7.94861&deg;E, 6355 , 89.39
Tällistock, 46.74545, 8.32498, 46.74545&deg;N / 8.32498&deg;E, 3731 , 85.87
Taleghan Peak (Sefid Kootool), 36.32097, 50.69918, 36.32097&deg;N / 50.69918&deg;E, 5220 , 83.69
Talus Mountain (Peak 11695), 43.35410, -109.5907, 43.35410&deg;N / 109.5907&deg;W, 4150 , 84.82
Tahquitz Peak, 33.75530, -116.6762, 33.75530&deg;N / 116.6762&deg;W, 43439 , 86.32
Tälispitze, 47.23907, 9.77764, 47.23907&deg;N / 9.77764&deg;E, 796 , 79.04
Tanner Butte, 45.56660, -121.9077, 45.56660&deg;N / 121.9077&deg;W, 12278 , 84.27
Takhte Soleyman, 36.39044, 50.95965, 36.39044&deg;N / 50.95965&deg;E, 19720 , 91.96
Takakkaw Falls, 51.42000, -116.44556, 51.42000&deg;N / 116.44556&deg;W, 12299 , 84.81
Tamanos Mountain, 46.87193, -121.59741, 46.87193&deg;N / 121.59741&deg;W, 5716 , 83.69
Mount Tamalpais, 37.93556, -122.61023, 37.93556&deg;N / 122.61023&deg;W, 48675 , 92.03
Taneum Butte (Point 5827), 47.06340, -121.0191, 47.06340&deg;N / 121.0191&deg;W, 585 , 76.66
Tamanduá-Bandeira Peak, -22.05892, -44.67254, 22.05892&deg;S / 44.67254&deg;W, 1625 , 88.82
Tangle Ridge, 52.30000, -117.2861, 52.30000&deg;N / 117.2861&deg;W, 10400 , 83.1
Tanner Butte, 45.56660, -121.9077, 45.56660&deg;N / 121.9077&deg;W, 12278 , 84.27
Punta Tafunata di Paliri, 41.79858, 9.25710, 41.79858&deg;N / 9.25710&deg;E, 3864 , 88.19
Mount Tallac, 38.90610, -120.0978, 38.90610&deg;N / 120.0978&deg;W, 108039 , 94.37
Tahquitz Rock (Lily Rock), 33.76030, -116.6823, 33.76030&deg;N / 116.6823&deg;W, 48800 , 95.34
Tamarack Peak, 39.31833, -119.92083, 39.31833&deg;N / 119.92083&deg;W, 15141 , 84.26
Mount Tammany - Delaware Water Gap, 40.96930, -75.1113, 40.96930&deg;N / 75.1113&deg;W, 43022 , 83.68
Taillon, 42.70310, -0.0605, 42.70310&deg;N / 0.0605&deg;W, 15187 , 87.85
Columbia River Gorge, 45.64790, -121.9276, 45.64790&deg;N / 121.9276&deg;W, 40304 , 95.97
Taylor Mountain, 44.18750, -113.4787, 44.18750&deg;N / 113.4787&deg;W, 4860 , 85.36
Taylor Mountain, 47.45456, -121.89444, 47.45456&deg;N / 121.89444&deg;W, 5988 , 78.27
Taulliraju, -8.8925, -77.5793, 8.8925&deg;S / 77.5793&deg;W, 23180 , 85.36
Te Rua Manga, -21.23258, -159.8018, 21.23258&deg;S / 159.8018&deg;W, 11095 , 76.66
Mt Tapotchao, 15.11200, 145.44350, 15.11200&deg;N / 145.44350&deg;E, 1545 , 69.66
Tatie Peak, 48.69711, -120.7031, 48.69711&deg;N / 120.7031&deg;W, 1607 , 72.02
Taylor Hill, 39.38600, -106.288, 39.38600&deg;N / 106.288&deg;W, 7568 , 72.08
Tateyama, 36.56000, 137.60001, 36.56000&deg;N / 137.60001&deg;E, 6929 , 75.19
Tardosbánya, 47.65865, 18.46740, 47.65865&deg;N / 18.46740&deg;E, 8259 , 89.01
Tazizaout, 32.29765, -5.46638, 32.29765&deg;N / 5.46638&deg;W, 1307 , 74.01
Tanner Peak, 38.36250, -105.3145, 38.36250&deg;N / 105.3145&deg;W, 6452 , 85.87
Tarzan Butte, 47.33310, -120.896, 47.33310&deg;N / 120.896&deg;W, 2978 , 73.06
Taylor Mountain, 44.56153, -111.68292, 44.56153&deg;N / 111.68292&deg;W, 3641 , 81.18
Tazeem Peak (Kohistan Valley), 35.04257, 73.67250, 35.04257&deg;N / 73.67250&deg;E, 776 , 70.51
Tawny Point, 36.62820, -118.37511, 36.62820&deg;N / 118.37511&deg;W, 3708 , 73.06
Garden Mt  (BM Maiden), 37.08100, -81.4135, 37.08100&deg;N / 81.4135&deg;W, 8446 , 73.06
Mont Taou Blanc, 45.52210, 7.14780, 45.52210&deg;N / 7.14780&deg;E, 14441 , 87.31
Taylor Mountain, 43.53100, -110.98, 43.53100&deg;N / 110.98&deg;W, 18660 , 84.27
Tatoosh Peak, 46.70630, -121.66312, 46.70630&deg;N / 121.66312&deg;W, 11485 , 81.83
Monte Tantanè, 45.81675, 7.64708, 45.81675&deg;N / 7.64708&deg;E, 2698 , 84.82
Taylor Peak point 7596'(UT), 41.13385, 111.54044, 41.13385&deg;N / 111.54044&deg;E, 2820 , 81.18
Taylor Mountain, 38.58350, -106.2997, 38.58350&deg;N / 106.2997&deg;W, 10309 , 83.69
Taschach Wand, 46.89492, 10.84574, 46.89492&deg;N / 10.84574&deg;E, 6282 , 85.36
Taubenstein, 47.65836, 11.92085, 47.65836&deg;N / 11.92085&deg;E, 4452 , 81.84
Tarnica, 49.07499, 22.72655, 49.07499&deg;N / 22.72655&deg;E, 5732 , 81.84
Taum Sauk Mountain, 37.56660, -90.7333, 37.56660&deg;N / 90.7333&deg;W, 64326 , 92.04
Mount Taylor, 35.23850, -107.6077, 35.23850&deg;N / 107.6077&deg;W, 56188 , 85.14
Taxwil Mountain, 46.01797, -114.38824, 46.01797&deg;N / 114.38824&deg;W, 165 , 71.06
Targhee Peak, 44.72242, -111.38829, 44.72242&deg;N / 111.38829&deg;W, 6396 , 87.31
Tarija Peak, -16.17327, -68.21768, 16.17327&deg;S / 68.21768&deg;W, 7463 , 81.18
Tapuae-O-Uenuku, -41.99592, 173.66287, 41.99592&deg;S / 173.66287&deg;E, 11976 , 87.4
Tappan Mountain, 39.07320, -105.3908, 39.07320&deg;N / 105.3908&deg;W, 4654 , 82.48
Mount Tasman, -43.5667, 170.14999, 43.5667&deg;S / 170.14999&deg;E, 23935 , 85.35
Taweche Towers, 27.88460, 86.79611, 27.88460&deg;N / 86.79611&deg;E, 5533 , 79.78
Tavaneuse (Roc de), 46.25590, 6.71950, 46.25590&deg;N / 6.71950&deg;E, 5451 , 74.01
Varful Ţapu / Bak-hát, 46.52394, 22.64738, 46.52394&deg;N / 22.64738&deg;E, 1399 , 81.03
Taylor Peak, 40.27440, -105.6808, 40.27440&deg;N / 105.6808&deg;W, 24406 , 76.66
Tanque Verde Peak, 32.19563, -110.6313, 32.19563&deg;N / 110.6313&deg;W, 5143 , 89.77
North Tarryall Peak, 39.31190, -105.6106, 39.31190&deg;N / 105.6106&deg;W, 8557 , 89.39
Taylor Dome, 35.85630, -118.3033, 35.85630&deg;N / 118.3033&deg;W, 11736 , 85.87
South Tarryall Peak, 39.15490, -105.441, 39.15490&deg;N / 105.441&deg;W, 14510 , 84.27
Tatschspitze / Montaccio di Pennes, 46.80864, 11.48277, 46.80864&deg;N / 11.48277&deg;E, 6460 , 85.36
Teakettle Mountain, 38.00080, -107.7617, 38.00080&deg;N / 107.7617&deg;W, 25847 , 94.33
Täschhorn, 46.08420, 7.85680, 46.08420&deg;N / 7.85680&deg;E, 32008 , 87.06
Tarryall Massif, 39.17660, -105.4236, 39.17660&deg;N / 105.4236&deg;W, 16542 , 87.76
&#356;a&#382;ký &#353;tít, 49.17452, 20.08987, 49.17452&deg;N / 20.08987&deg;E, 7209 , 79.04
Taylor's Falls, 45.41291, -92.65594, 45.41291&deg;N / 92.65594&deg;W, 10610 , 74.53
Teakettle Mountain, 38.00080, -107.7617, 38.00080&deg;N / 107.7617&deg;W, 25847 , 94.33
Tebarray, 42.79269, -0.27105, 42.79269&deg;N / 0.27105&deg;W, 1991 , 77.48
Teanaway Butte, 47.33150, -120.9372, 47.33150&deg;N / 120.9372&deg;W, 6543 , 76.66
Volcano Tecuamburro, 14.20000, -90.43333, 14.20000&deg;N / 90.43333&deg;W, 3248 , 71.06
Tennent Mountain, 35.33700, -82.869, 35.33700&deg;N / 82.869&deg;W, 22310 , 76.66
Teanaway Peak (Genes Peak), 47.42520, -120.90697, 47.42520&deg;N / 120.90697&deg;W, 6698 , 81.84
Teepee Mountain, 49.85330, -115.575, 49.85330&deg;N / 115.575&deg;W, 6022 , 81.84
Teleno, 42.34618, -6.39344, 42.34618&deg;N / 6.39344&deg;W, 3377 , 76.66
Teat Mountain (UT), 40.02794, -111.36987, 40.02794&deg;N / 111.36987&deg;W, 2542 , 74.01
Teapot Dome, 48.97163, -120.04353, 48.97163&deg;N / 120.04353&deg;W, 5269 , 79.04
Television Peak, 51.35280, -115.9833, 51.35280&deg;N / 115.9833&deg;W, 5743 , 84.82
Teakettle Mountain (MT), 48.40295, -114.10675, 48.40295&deg;N / 114.10675&deg;W, 10662 , 84.27
Mount Tecumseh, 43.96720, -71.5586, 43.96720&deg;N / 71.5586&deg;W, 30428 , 86.37
Temple Mountain, 38.68812, -110.68095, 38.68812&deg;N / 110.68095&deg;W, 16751 , 93.35
Teggiolo, 46.23044, 8.16902, 46.23044&deg;N / 8.16902&deg;E, 2855 , 86.37
Tellerjochspitze / Montello, 46.75983, 11.47505, 46.75983&deg;N / 11.47505&deg;E, 2554 , 79.78
Tennent Mountain, 35.33700, -82.869, 35.33700&deg;N / 82.869&deg;W, 22310 , 76.66
Temple Mountain, 47.70317, -121.41489, 47.70317&deg;N / 121.41489&deg;W, 4977 , 76.66
Teewinot Mountain, 43.74720, -110.7792, 43.74720&deg;N / 110.7792&deg;W, 41189 , 92.04
Temescal Peak, 34.10227, -118.55376, 34.10227&deg;N / 118.55376&deg;W, 8164 , 88.19
Telegraph Peak, 34.26160, -117.599, 34.26160&deg;N / 117.599&deg;W, 10661 , 83.1
Telegraph Hill (NV), 39.74410, -114.8725, 39.74410&deg;N / 114.8725&deg;W, 3246 , 86.37
Tenailles de Montbrison, 44.84440, 6.52734, 44.84440&deg;N / 6.52734&deg;E, 2190 , 85.24
Telapon, 19.22000, -98.43, 19.22000&deg;N / 98.43&deg;W, 9789 , 84.44
Mount Teneriffe, 47.50900, -121.695, 47.50900&deg;N / 121.695&deg;W, 21648 , 80.49
Temple Peak, 41.82775, -111.53432, 41.82775&deg;N / 111.53432&deg;W, 4694 , 79.04
Temple Crag, 37.10970, -118.4917, 37.10970&deg;N / 118.4917&deg;W, 46371 , 92.76
Tecate Peak, 32.58833, -116.65422, 32.58833&deg;N / 116.65422&deg;W, 2868 , 82.32
Tecolote Peak, 35.19740, -106.398, 35.19740&deg;N / 106.398&deg;W, 4750 , 74.01
Tendeñera, 42.68086, -0.20041, 42.68086&deg;N / 0.20041&deg;W, 3462 , 81.84
Telfer Weissen / Cime Bianche di Telves, 46.92143, 11.35016, 46.92143&deg;N / 11.35016&deg;E, 6327 , 81.18
Tejeleche, 28.15181, -17.33528, 28.15181&deg;N / 17.33528&deg;W, 3375 , 83.1
Telluride Peak, 37.92389, -107.73542, 37.92389&deg;N / 107.73542&deg;W, 10354 , 79.04
Teepee Peak, 48.40054, -122.07054, 48.40054&deg;N / 122.07054&deg;W, 863 , 75.81
Mount Temple, 51.35280, -116.2006, 51.35280&deg;N / 116.2006&deg;W, 62632 , 96.69
Temple Hill, 33.55750, -117.7608, 33.55750&deg;N / 117.7608&deg;W, 3455 , 77.48
Temlberg, 47.69942, 14.03684, 47.69942&deg;N / 14.03684&deg;E, 840 , 83.69
Tempestades, 42.62569, 0.66300, 42.62569&deg;N / 0.66300&deg;E, 5846 , 81.18
Teghie Lisce, 41.82448, 9.25323, 41.82448&deg;N / 9.25323&deg;E, 3874 , 85.36
Tempest Mountain, 45.16670, -109.7838, 45.16670&deg;N / 109.7838&deg;W, 16107 , 81.84
Ten-Four Mountain, 47.80481, -121.70922, 47.80481&deg;N / 121.70922&deg;W, 4291 , 85.36
Tehachapi Mountain, 35.04700, -118.485, 35.04700&deg;N / 118.485&deg;W, 26889 , 81.84
Tenaya Peak, 37.82860, -119.4425, 37.82860&deg;N / 119.4425&deg;W, 31155 , 87.19
Teide, 28.26910, -16.6338, 28.26910&deg;N / 16.6338&deg;W, 49224 , 95.11
Blue Ridge Parkway, 36.10000, -81.82, 36.10000&deg;N / 81.82&deg;W, 18235 , 97.31
Tehipite Dome, 36.91880, -118.781, 36.91880&deg;N / 118.781&deg;W, 23772 , 93.1
Telescope Peak, 36.16970, -117.088, 36.16970&deg;N / 117.088&deg;W, 95438 , 96.65
Tenderfoot Mountain, 39.63580, -106.0036, 39.63580&deg;N / 106.0036&deg;W, 4143 , 80.86
Terrapin Mountain, 37.52007, -79.46059, 37.52007&deg;N / 79.46059&deg;W, 5872 , 74.92
Terra Tomah Mountain, 40.37670, -105.7486, 40.37670&deg;N / 105.7486&deg;W, 14338 , 84.82
Testa or Tête Doreire, 45.63144, 7.44532, 45.63144&deg;N / 7.44532&deg;E, 803 , 78.27
El Terril, 36.99886, -5.17306, 36.99886&deg;N / 5.17306&deg;W, 875 , 71.89
Terrace Peak, 43.37712, -110.48691, 43.37712&deg;N / 110.48691&deg;W, 4611 , 93.07
Terrarossa or Wasenhorn, 46.23305, 8.10791, 46.23305&deg;N / 8.10791&deg;E, 6230 , 82.34
Tesouro Peak, -20.38503, -41.78851, 20.38503&deg;S / 41.78851&deg;W, 2313 , 86.85
Tesourinho Peak, -20.3989, -41.79409, 20.3989&deg;S / 41.79409&deg;W, 2204 , 83.1
Terza Grande, 46.52200, 12.62000, 46.52200&deg;N / 12.62000&deg;E, 7245 , 92.04
Tepphaugdalstinden, 69.57140, 19.43636, 69.57140&deg;N / 19.43636&deg;E, 1418 , 74.52
Tenney Crags, 38.80550, -104.9261, 38.80550&deg;N / 104.9261&deg;W, 12812 , 79.04
Tête de Colombe, 45.04314, 6.45490, 45.04314&deg;N / 6.45490&deg;E, 2872 , 85.36
Terminillo, 42.47330, 12.99720, 42.47330&deg;N / 12.99720&deg;E, 10438 , 91.45
Tequergenche, 28.08491, -17.3261, 28.08491&deg;N / 17.3261&deg;W, 3685 , 82.48
Teocalli Mountain, 38.96060, -106.884, 38.96060&deg;N / 106.884&deg;W, 8636 , 81.69
Testa Nera, 45.66810, 7.33668, 45.66810&deg;N / 7.33668&deg;E, 6138 , 89.77
Testa di Entrelor, 45.55720, 7.14150, 45.55720&deg;N / 7.14150&deg;E, 5861 , 89.39
Tête d'Arpisson, 45.79620, 7.37904, 45.79620&deg;N / 7.37904&deg;E, 4388 , 86.85
Testa Blantsette or Becca des Boucs, 45.68538, 7.39140, 45.68538&deg;N / 7.39140&deg;E, 3185 , 87.76
Pico Tesorero, 43.18190, -4.83953, 43.18190&deg;N / 4.83953&deg;W, 5899 , 82.8
Testes 5.9-5.10a, 38.69072, -109.57743, 38.69072&deg;N / 109.57743&deg;W, 575 , 79.78
Monte Terminio (Monti Picentini), 40.83780, 14.93850, 40.83780&deg;N / 14.93850&deg;E, 7295 , 81.18
Tête de l'Arietta or Pic de la Nouva, 45.57705, 7.47353, 45.57705&deg;N / 7.47353&deg;E, 609 , 83.1
Testa di Serena, 45.79631, 7.11305, 45.79631&deg;N / 7.11305&deg;E, 6483 , 92.85
Testa Grigia, 45.83100, 7.78670, 45.83100&deg;N / 7.78670&deg;E, 14044 , 83.69
Testa del Paramont or Tête de Paramont, 45.67764, 7.01949, 45.67764&deg;N / 7.01949&deg;E, 3645 , 79.78
Testa Grisa, 45.89198, 7.22839, 45.89198&deg;N / 7.22839&deg;E, 2471 , 86.37
Teplitzer Spitze, 46.76000, 12.79000, 46.76000&deg;N / 12.79000&deg;E, 6794 , 84.82
(Holy) Terror Benchmark, 39.00958, -107.63992, 39.00958&deg;N / 107.63992&deg;W, 3604 , 75.81
Tête de Ferret, 45.89389, 7.07678, 45.89389&deg;N / 7.07678&deg;E, 665 , 84.27
Tête de Balme, 45.91059, 7.33097, 45.91059&deg;N / 7.33097&deg;E, 4043 , 86.85
Graie Alps, 45.46784, 7.10266, 45.46784&deg;N / 7.10266&deg;E, 30593 , 96.75
Tour Termier, 45.05515, 6.42503, 45.05515&deg;N / 6.42503&deg;E, 3212 , 89.01
Testa di Comagna or Tête de Comagne, 45.74494, 7.72217, 45.74494&deg;N / 7.72217&deg;E, 711 , 80.49
Testa di Valnontey, 45.51760, 7.30169, 45.51760&deg;N / 7.30169&deg;E, 1535 , 81.84
Mount Terror, 48.77470, -121.2989, 48.77470&deg;N / 121.2989&deg;W, 21276 , 92.32
Tête de l'Arietta or Pic de la Nouva, 45.57705, 7.47353, 45.57705&deg;N / 7.47353&deg;E, 609 , 83.1
Tepee Mountain, 40.46300, -105.898, 40.46300&deg;N / 105.898&deg;W, 8534 , 86.85
Tête de Fonteinte, 45.87670, 7.14810, 45.87670&deg;N / 7.14810&deg;E, 861 , 82.48
Terry Peak, 44.32780, -103.8357, 44.32780&deg;N / 103.8357&deg;W, 3875 , 84.58
Terzin Bogaz, 43.10000, 19.00000, 43.10000&deg;N / 19.00000&deg;E, 9521 , 84.27
Terrace Mountain, 47.62132, -121.19654, 47.62132&deg;N / 121.19654&deg;W, 6727 , 78.88
Volcán de Tequila, 20.78821, -103.84243, 20.78821&deg;N / 103.84243&deg;W, 7249 , 81.84
Terri Peak, 33.87430, -117.19112, 33.87430&deg;N / 117.19112&deg;W, 4808 , 74.01
Tête Blanche or Tête Blanche de By, 45.91665, 7.31604, 45.91665&deg;N / 7.31604&deg;E, 5953 , 83.1
Testa della Tribolazione, 45.51693, 7.29904, 45.51693&deg;N / 7.29904&deg;E, 6424 , 90.13
Testa del Rutor, 45.63157, 7.01417, 45.63157&deg;N / 7.01417&deg;E, 15094 , 88.07
Testa Bernarda, 45.82658, 7.01476, 45.82658&deg;N / 7.01476&deg;E, 396 , 79.78
Tête du Grand Etret, 45.47023, 7.22212, 45.47023&deg;N / 7.22212&deg;E, 1425 , 81.84
Tête de la Maye, 44.94560, 6.28730, 44.94560&deg;N / 6.28730&deg;E, 10009 , 77.48
South Mount Klieforth, 37.33321, -118.57239, 37.33321&deg;N / 118.57239&deg;W, 2080 , 85.87
The Battleship, 36.07588, -112.1385, 36.07588&deg;N / 112.1385&deg;W, 1816 , 83.55
Tête de la Gandolière, 44.97430, 6.27010, 44.97430&deg;N / 6.27010&deg;E, 5417 , 74.01
Wrangler Rock, 37.33123, -118.5722, 37.33123&deg;N / 118.5722&deg;W, 2446 , 89.01
The Beehive, 44.33334, -68.18847, 44.33334&deg;N / 68.18847&deg;W, 5755 , 81.84
"The Boulder Beach" Slick Rock Recreation Area, 36.41150, -118.93818, 36.41150&deg;N / 118.93818&deg;W, 11746 , 76.66
The Box, 43.73510, -114.0816, 43.73510&deg;N / 114.0816&deg;W, 5529 , 88.61
Thalhofer Grat, 48.00747, 16.03688, 48.00747&deg;N / 16.03688&deg;E, 5892 , 77.27
Thabana-Ntlenyana, -29.46345, 29.24659, 29.46345&deg;S / 29.24659&deg;E, 7062 , 71.6
The Black Tusk, 49.97488, -123.04315, 49.97488&deg;N / 123.04315&deg;W, 19645 , 87.18
The Behinde, 49.66418, -125.77046, 49.66418&deg;N / 125.77046&deg;W, 644 , 70.36
Teutonia Peak, 35.29970, -115.5631, 35.29970&deg;N / 115.5631&deg;W, 9619 , 89.01
Tête des Vieux, 45.75896, 6.93579, 45.75896&deg;N / 6.93579&deg;E, 1241 , 86.37
Tête Fenêtre, 45.87400, 7.13982, 45.87400&deg;N / 7.13982&deg;E, 294 , 77.48
Tête de Milon, 46.11980, 7.69060, 46.11980&deg;N / 7.69060&deg;E, 7242 , 78.75
The Barun Wall, 25.99138, 56.16159, 25.99138&deg;N / 56.16159&deg;E, 2401 , 82.48
The "W", 44.61940, -107.7469, 44.61940&deg;N / 107.7469&deg;W, 3717 , 90.81
Thatchtop, 40.27920, -105.6531, 40.27920&deg;N / 105.6531&deg;W, 16034 , 86.37
The Brothers (ME), 45.95110, -68.9954, 45.95110&deg;N / 68.9954&deg;W, 21742 , 87.31
Tête du Sanglier, 44.57959, 6.80861, 44.57959&deg;N / 6.80861&deg;E, 3711 , 85.87
Tezerjan, 31.67208, 54.12964, 31.67208&deg;N / 54.12964&deg;E, 3320 , 78.27
The Bulges, 38.99290, -77.2468, 38.99290&deg;N / 77.2468&deg;W, 6673 , 77.48
The Arrowhead, 44.02140, -114.9748, 44.02140&deg;N / 114.9748&deg;W, 9381 , 83.69
Tête du Filon, 45.91005, 7.32423, 45.91005&deg;N / 7.32423&deg;E, 4575 , 90.13
The Bishop - Bishop Rock, 39.41166, -105.21366, 39.41166&deg;N / 105.21366&deg;W, 5230 , 83.1
Têtes du Replat, 44.98730, 6.28230, 44.98730&deg;N / 6.28230&deg;E, 5910 , 78.27
The Blorenge, 51.80060, -3.0602, 51.80060&deg;N / 3.0602&deg;W, 9257 , 79.04
Thaneller, 47.42716, 10.72386, 47.42716&deg;N / 10.72386&deg;E, 4138 , 86.37
Tête de Valpelline, 45.97525, 7.58087, 45.97525&deg;N / 7.58087&deg;E, 7149 , 89.01
The Bubbles, 44.34000, -68.254, 44.34000&deg;N / 68.254&deg;W, 6750 , 85.87
South Mount Klieforth, 37.33321, -118.57239, 37.33321&deg;N / 118.57239&deg;W, 2080 , 85.87
Mt. Teurafaatiu, -16.44658, -152.25542, 16.44658&deg;S / 152.25542&deg;W, 2054 , 77.69
Tezcatlipoca 5.7, 38.85500, -109.73028, 38.85500&deg;N / 109.73028&deg;W, 3426 , 85.36
Teufelstisch, 49.19498, 7.74360, 49.19498&deg;N / 7.74360&deg;E, 7923 , 83.1
Teufelstättkopf and Laubeneck, 47.58590, 10.98510, 47.58590&deg;N / 10.98510&deg;E, 7089 , 76.66
Tête du Rouget, 44.95520, 6.26490, 44.95520&deg;N / 6.26490&deg;E, 6335 , 76.3
Tête des Hommes, 45.63790, 7.58168, 45.63790&deg;N / 7.58168&deg;E, 4678 , 81.84
Teton Peak, 47.88837, -112.8395, 47.88837&deg;N / 112.8395&deg;W, 6635 , 83.69
Tête du Gavio or Testa del Gavio, 45.58641, 7.28628, 45.58641&deg;N / 7.28628&deg;E, 371 , 84.27
The Boxtop, 47.48850, -120.7819, 47.48850&deg;N / 120.7819&deg;W, 9519 , 86.85
The Brothers, 47.65375, -123.14062, 47.65375&deg;N / 123.14062&deg;W, 53465 , 90.01
Tête de la Nouva, 45.58239, 7.48521, 45.58239&deg;N / 7.48521&deg;E, 4251 , 86.85
Tête de la Tronche, 45.81282, 7.03012, 45.81282&deg;N / 7.03012&deg;E, 1717 , 84.82
Thayne Peak, 40.68243, -111.7215, 40.68243&deg;N / 111.7215&deg;W, 14486 , 96.51
The Chimney, 35.21326, -106.45353, 35.21326&deg;N / 106.45353&deg;W, 1945 , 80.49
The Cove, -23.78063, 35.54077, 23.78063&deg;S / 35.54077&deg;E, 2060 , 69.7
Dune 5.9 R, 37.33157, -118.57182, 37.33157&deg;N / 118.57182&deg;W, 1590 , 88.19
The Castle, 38.29866, -111.26329, 38.29866&deg;N / 111.26329&deg;W, 3522 , 89.01
The Gate Buttress - Prune Face, 40.57170, -111.7545, 40.57170&deg;N / 111.7545&deg;W, 3887 , 70.83
The Cone, 43.87650, -114.4156, 43.87650&deg;N / 114.4156&deg;W, 3283 , 82.48
The Greek Wall, 38.98740, -77.2463, 38.98740&deg;N / 77.2463&deg;W, 2715 , 82.48
The Chimneys, 35.87730, -81.8884, 35.87730&deg;N / 81.8884&deg;W, 11175 , 86.15
The Head (GNP), 48.47030, -113.29908, 48.47030&deg;N / 113.29908&deg;W, 1603 , 83.1
The Dude Wall (5.7-5.12), 30.37606, -98.12022, 30.37606&deg;N / 98.12022&deg;W, 300 , 79.04
The Castle, 46.75780, -121.7269, 46.75780&deg;N / 121.7269&deg;W, 17423 , 79.08
The Buttress, 43.14440, -109.6486, 43.14440&deg;N / 109.6486&deg;W, 7560 , 83.69
The Horn, 44.51750, -71.4, 44.51750&deg;N / 71.4&deg;W, 9881 , 78.27
The Gun Club (5.6-5.12b), 36.21983, -115.34729, 36.21983&deg;N / 115.34729&deg;W, 781 , 74.01
The Knuckle & The Thumb, 44.48491, -112.55, 44.48491&deg;N / 112.55&deg;W, 2582 , 81.18
Rump Rock, 37.33680, -118.5789, 37.33680&deg;N / 118.5789&deg;W, 1712 , 88.19
The Dome, 42.77870, -73.1701, 42.77870&deg;N / 73.1701&deg;W, 5287 , 72.55
